Timestamp,YYYYMMDD,HHMMSS,PREC,AIRT,SST,RH,Q
3437,20060124,205000,-0.28,28.77,28.972,77.7,HighQ
3438,20060124,210000,0.21,28.71,28.959,78.3,HighQ
3439,20060124,211000,0.6,28.74,28.961,79.3,HighQ
3440,20060124,212000,-0.58,28.8,28.963,78.3,HighQ
3441,20060124,213000,-0.43,28.8,28.971,78,HighQ
3442,20060124,214000,-0.55,28.92,28.969,77.2,HighQ
3443,20060124,215000,1.46,28.85,28.963,78.1,HighQ
3444,20060124,220000,0.05,28.87,28.957,79.5,HighQ
3445,20060124,221000,-0.37,29.16,28.989,78.9,HighQ
3446,20060124,222000,-0.89,29.19,28.987,78.1,HighQ
3447,20060124,223000,-0.71,29.18,28.985,78.1,HighQ
3448,20060124,224000,-0.04,29.12,28.994,77.2,HighQ
3449,20060124,225000,1.08,29.11,28.987,78,HighQ
3450,20060124,230000,-0.04,29.13,29.016,77.4,HighQ
3451,20060124,231000,0.21,29.2,29.01,79.1,HighQ
3452,20060124,232000,0.43,29.04,29.017,78.6,HighQ
3453,20060124,233000,-0.48,29.08,29.045,78.9,HighQ
3454,20060124,234000,-0.65,29.06,29.03,78.4,HighQ
3455,20060124,235000,-0.18,29.04,29.035,78.4,HighQ
3456,20060125,0,-0.21,28.97,29.077,78.2,HighQ
3457,20060125,1000,-1.24,28.98,29.073,78.5,HighQ
3458,20060125,2000,1.16,28.94,29.072,79.3,HighQ
3459,20060125,3000,-1.09,28.87,29.065,78.7,HighQ
3460,20060125,4000,0.85,28.91,29.077,79,HighQ
3461,20060125,5000,0.95,29.02,29.12,78.5,HighQ
3462,20060125,10000,0.64,28.99,29.115,79,HighQ
3463,20060125,11000,-0.01,28.99,29.151,78.4,HighQ
3464,20060125,12000,-0.98,29.04,29.149,78.9,HighQ
3465,20060125,13000,-0.59,29.01,29.171,79.1,HighQ
3466,20060125,14000,1.53,29.04,29.154,80.5,HighQ
3467,20060125,15000,-0.02,28.92,29.167,79.4,HighQ
3468,20060125,20000,-1.09,29,29.166,78.6,HighQ
3469,20060125,21000,1.2,29.07,29.17,79.7,HighQ
3470,20060125,22000,0.05,29.04,29.173,75.9,HighQ
3471,20060125,23000,-0.44,29.17,29.207,75.5,HighQ
3472,20060125,24000,-1.69,29.18,29.204,77.1,HighQ
3473,20060125,25000,-0.19,29.11,29.216,76.5,HighQ
3474,20060125,30000,0.2,29.08,29.219,76.3,HighQ
3475,20060125,31000,1.41,29.17,29.23,75.8,HighQ
3476,20060125,32000,-0.22,29.16,29.234,76.4,HighQ
3477,20060125,33000,0.88,29.18,29.235,77,HighQ
3478,20060125,34000,-0.41,29.16,29.239,74.9,HighQ
3479,20060125,35000,0.32,29.18,29.245,74.6,HighQ
3480,20060125,40000,0.1,29.25,29.219,73.3,HighQ
3481,20060125,41000,-0.26,29.35,29.24,74.2,HighQ
3482,20060125,42000,-1.42,29.29,29.224,75.2,HighQ
3483,20060125,43000,0.09,29.23,29.232,74.4,HighQ
3484,20060125,44000,-0.23,29.3,29.215,75.5,HighQ
3485,20060125,45000,-0.28,29.34,29.226,73.2,HighQ
3486,20060125,50000,-0.08,29.37,29.219,75.5,HighQ
3487,20060125,51000,0.19,29.38,29.214,76.3,HighQ
3488,20060125,52000,0.68,29.32,29.208,77.3,HighQ
3489,20060125,53000,-0.42,29.34,29.215,77.6,HighQ
3490,20060125,54000,0.79,29.24,29.203,77.2,HighQ
3491,20060125,55000,-0.02,29.37,29.178,76.5,HighQ
3492,20060125,60000,-0.05,29.36,29.203,76.3,HighQ
3493,20060125,61000,0.25,29.26,29.176,76.3,HighQ
3494,20060125,62000,0.59,29.31,29.18,76.4,HighQ
3495,20060125,63000,-0.29,29.31,29.165,77.2,HighQ
3496,20060125,64000,-0.58,29.23,29.158,77.9,HighQ
3497,20060125,65000,-0.43,29.02,29.137,78.3,HighQ
3498,20060125,70000,-0.24,28.98,29.132,79.1,HighQ
3499,20060125,71000,-1.58,28.83,29.129,79.2,HighQ
3500,20060125,72000,1.47,28.82,29.12,79.2,HighQ
3501,20060125,73000,1.32,28.76,29.123,79.3,HighQ
3502,20060125,74000,0,28.76,29.11,80.2,HighQ
3503,20060125,75000,-0.43,28.69,29.091,79.1,HighQ
3504,20060125,80000,-0.98,28.78,29.095,79.9,HighQ
3505,20060125,81000,1.48,28.82,29.09,78.8,HighQ
3506,20060125,82000,-0.14,28.82,29.091,78.2,HighQ
3507,20060125,83000,-0.73,28.81,29.093,77.8,HighQ
3508,20060125,84000,-0.09,28.87,29.073,79.4,HighQ
3509,20060125,85000,0.53,28.79,29.074,78.7,HighQ
3510,20060125,90000,1.1,28.82,29.069,78.3,HighQ
3511,20060125,91000,0.02,28.83,29.066,78.9,HighQ
3512,20060125,92000,-0.95,28.81,29.057,79.7,HighQ
3513,20060125,93000,-0.73,28.74,29.057,77.4,HighQ
3514,20060125,94000,1.01,28.9,29.052,78.3,HighQ
3515,20060125,95000,0.56,28.84,29.063,78.2,HighQ
3516,20060125,100000,-0.82,28.85,29.057,79.7,HighQ
3517,20060125,101000,1.05,28.78,29.039,78.8,HighQ
3518,20060125,102000,0.01,28.83,29.04,79.6,HighQ
3519,20060125,103000,-0.06,28.79,29.038,80.1,HighQ
3520,20060125,104000,-0.71,28.7,29.025,80.1,HighQ
3521,20060125,105000,-0.41,28.65,29.046,78.9,HighQ
3522,20060125,110000,-0.02,28.7,29.03,78.4,HighQ
3523,20060125,111000,-0.22,28.71,29.038,77.5,HighQ
3524,20060125,112000,-0.1,28.75,29.032,78.5,HighQ
3525,20060125,113000,1.34,28.72,29.027,75.7,HighQ
3526,20060125,114000,-0.9,28.76,29.027,77.7,HighQ
3527,20060125,115000,-0.45,28.7,29.023,79.7,HighQ
3528,20060125,120000,1.11,28.6,29.03,77.5,HighQ
3529,20060125,121000,0.11,28.71,29.027,78.2,HighQ
3530,20060125,122000,-0.53,28.67,29.021,78.7,HighQ
3531,20060125,123000,0.97,28.59,29.007,78.5,HighQ
3532,20060125,124000,0.01,28.61,29.011,79.2,HighQ
3533,20060125,125000,-0.92,28.53,29.015,80.4,HighQ
3534,20060125,130000,-1.96,28.52,29.016,81,HighQ
3535,20060125,131000,1.98,28.5,29.01,79.9,HighQ
3536,20060125,132000,-0.59,28.51,29.002,79,HighQ
3537,20060125,133000,-0.25,28.55,28.993,79.3,HighQ
3538,20060125,134000,-0.68,28.49,28.996,79.1,HighQ
3539,20060125,135000,0.41,28.48,28.997,79.4,HighQ
3540,20060125,140000,-1,28.46,28.982,79.5,HighQ
3541,20060125,141000,1.67,28.46,28.994,80.2,HighQ
3542,20060125,142000,-0.15,28.38,28.979,79.5,HighQ
3543,20060125,143000,-0.83,28.39,28.977,80,HighQ
3544,20060125,144000,0.55,28.41,28.972,80.5,HighQ
3545,20060125,145000,0.88,28.39,28.967,80.7,HighQ
3546,20060125,150000,-0.12,28.41,28.962,80.4,HighQ
3547,20060125,151000,-0.23,28.37,28.967,79.8,HighQ
3548,20060125,152000,-0.22,28.37,28.968,80.2,HighQ
3549,20060125,153000,-0.7,28.36,28.959,79.4,HighQ
3550,20060125,154000,-0.71,28.35,28.961,79.8,HighQ
3551,20060125,155000,1.79,28.35,28.962,78.9,HighQ
3552,20060125,160000,-0.19,28.39,28.962,78.9,HighQ
3553,20060125,161000,0.6,28.42,28.948,79.3,HighQ
3554,20060125,162000,0.79,28.44,28.95,81,HighQ
3555,20060125,163000,-0.47,28.35,28.949,80.8,HighQ
3556,20060125,164000,-1.64,28.31,28.961,80.5,HighQ
3557,20060125,165000,0.9,28.33,28.955,80.7,HighQ
3558,20060125,170000,-1.25,28.31,28.955,80.6,HighQ
3559,20060125,171000,1.22,28.35,28.949,80.4,HighQ
3560,20060125,172000,-0.58,28.37,28.949,81,HighQ
3561,20060125,173000,-0.22,28.35,28.942,81.1,HighQ
3562,20060125,174000,1.3,28.33,28.942,81.3,HighQ
3563,20060125,175000,-0.68,28.35,28.945,81.2,HighQ
3564,20060125,180000,1.46,28.34,28.951,80.7,HighQ
3565,20060125,181000,0.01,28.37,28.943,81.3,HighQ
3566,20060125,182000,-0.61,28.36,28.94,81.8,HighQ
3567,20060125,183000,-1.06,28.4,28.94,81.5,HighQ
3568,20060125,184000,1.57,28.36,28.942,80.2,HighQ
3569,20060125,185000,0.09,28.44,28.937,80.7,HighQ
3570,20060125,190000,0.01,28.38,28.935,79,HighQ
3571,20060125,191000,-0.68,28.41,28.926,78.7,HighQ
3572,20060125,192000,-0.38,28.45,28.934,79.8,HighQ
3573,20060125,193000,-0.04,28.45,28.938,80.8,HighQ
3574,20060125,194000,-0.42,28.44,28.931,80.3,HighQ
3575,20060125,195000,-0.93,28.47,28.929,80.1,HighQ
3576,20060125,200000,-0.07,28.52,28.931,79.8,HighQ
3577,20060125,201000,1.79,28.55,28.938,78.9,HighQ
3578,20060125,202000,0.1,28.62,28.934,79.6,HighQ
3579,20060125,203000,0.5,28.6,28.933,79.4,HighQ
3580,20060125,204000,-0.13,28.68,28.934,79.8,HighQ
3581,20060125,205000,-0.08,28.7,28.928,79.3,HighQ
3582,20060125,210000,-0.07,28.76,28.937,79,HighQ
3583,20060125,211000,-0.36,28.9,28.942,79.5,HighQ
3584,20060125,212000,-0.31,28.94,28.944,79.1,HighQ
3585,20060125,213000,-0.88,28.99,28.945,78.7,HighQ
3586,20060125,214000,0.47,29.04,28.954,79.4,HighQ
3587,20060125,215000,-0.12,29.15,28.959,79.3,HighQ
3588,20060125,220000,0.11,29.1,28.971,79.2,HighQ
3589,20060125,221000,-0.28,29.2,28.976,79.4,HighQ
3590,20060125,222000,-0.63,29.13,28.982,79.3,HighQ
3591,20060125,223000,0.2,29.08,28.995,78.5,HighQ
3592,20060125,224000,-0.1,29.13,28.999,79.7,HighQ
3593,20060125,225000,-0.24,29.11,29.013,78.7,HighQ
3594,20060125,230000,0.67,29.16,29.016,79,HighQ
3595,20060125,231000,-0.34,29.12,29.021,79.8,HighQ
3596,20060125,232000,0.8,29.1,29.029,80.9,HighQ
3597,20060125,233000,0.58,29.02,29.057,80.2,HighQ
3598,20060125,234000,-0.46,28.98,29.043,79.3,HighQ
3599,20060125,235000,-0.29,29.02,29.054,79.6,HighQ
3600,20060126,0,-0.73,29.02,29.072,80.6,HighQ
3601,20060126,1000,-0.06,28.97,29.078,79.6,HighQ
3602,20060126,2000,-0.17,29.06,29.087,79.2,HighQ
3603,20060126,3000,0.23,29.04,29.096,79,HighQ
3604,20060126,4000,-0.04,28.98,29.112,79.2,HighQ
3605,20060126,5000,-0.51,29.02,29.115,79.2,HighQ
3606,20060126,10000,0.2,29.01,29.127,78.5,HighQ
3607,20060126,11000,-0.02,29.06,29.142,78.4,HighQ
3608,20060126,12000,2.03,29.06,29.145,77.5,HighQ
3609,20060126,13000,0.02,29.1,29.158,77.5,HighQ
3610,20060126,14000,0.01,29.1,29.161,78.7,HighQ
3611,20060126,15000,0.01,29.04,29.186,79,HighQ
3612,20060126,20000,0.01,29.01,29.194,78.9,HighQ
3613,20060126,21000,-0.02,29.01,29.203,78.8,HighQ
3614,20060126,22000,-0.01,29.06,29.203,80,HighQ
3615,20060126,23000,-0.22,29.05,29.205,80.5,HighQ
3616,20060126,24000,-0.1,29.01,29.257,79.8,HighQ
3617,20060126,25000,-0.02,29,29.252,79.2,HighQ
3618,20060126,30000,-0.02,28.99,29.241,79.2,HighQ
3619,20060126,31000,-0.56,29.02,29.273,78.8,HighQ
3620,20060126,32000,-0.98,29.07,29.237,79.4,HighQ
3621,20060126,33000,0.98,28.99,29.251,79,HighQ
3622,20060126,34000,-0.3,29.06,29.23,79.7,HighQ
3623,20060126,35000,-0.39,29.05,29.218,79.2,HighQ
3624,20060126,40000,-0.05,29.01,29.224,79.6,HighQ
3625,20060126,41000,-0.74,28.95,29.232,79.7,HighQ
3626,20060126,42000,0.94,29.01,29.234,80.8,HighQ
3627,20060126,43000,1.55,28.91,29.231,79.9,HighQ
3628,20060126,44000,-0.01,29,29.212,80.6,HighQ
3629,20060126,45000,-0.01,28.98,29.213,80.2,HighQ
3630,20060126,50000,-0.01,29,29.218,80.8,HighQ
3631,20060126,51000,-0.31,28.98,29.182,80.3,HighQ
3632,20060126,52000,-0.07,28.99,29.16,80.9,HighQ
3633,20060126,53000,-0.28,29.02,29.156,81.2,HighQ
3634,20060126,54000,-0.85,29.07,29.18,80.7,HighQ
3635,20060126,55000,-0.01,29.1,29.151,81.2,HighQ
3636,20060126,60000,0.77,29.13,29.144,81.8,HighQ
3637,20060126,61000,0.53,29.09,29.138,81,HighQ
3638,20060126,62000,-0.04,29.05,29.117,79.8,HighQ
3639,20060126,63000,-0.46,29.07,29.102,80.2,HighQ
3640,20060126,64000,0.54,29,29.116,80.3,HighQ
3641,20060126,65000,0.07,28.97,29.106,80.9,HighQ
3642,20060126,70000,-1.18,28.92,29.094,81.8,HighQ
3643,20060126,71000,-0.82,28.84,29.08,82.3,HighQ
3644,20060126,72000,0.3,28.72,29.095,80.6,HighQ
3645,20060126,73000,-0.99,28.81,29.091,80.4,HighQ
3646,20060126,74000,-0.61,28.84,29.091,81,HighQ
3647,20060126,75000,2.44,28.78,29.085,81.7,HighQ
3648,20060126,80000,-0.39,28.75,29.071,81.8,HighQ
3649,20060126,81000,-0.97,28.78,29.056,82.1,HighQ
3650,20060126,82000,-0.79,28.81,29.077,82.9,HighQ
3651,20060126,83000,2.83,28.76,29.062,82.9,HighQ
3652,20060126,84000,0.13,28.77,29.058,82.1,HighQ
3653,20060126,85000,-0.41,28.77,29.044,81.5,HighQ
3654,20060126,90000,-1.22,28.85,29.046,82.8,HighQ
3655,20060126,91000,-0.38,28.76,29.045,82.3,HighQ
3656,20060126,92000,0.32,28.78,29.038,83,HighQ
3657,20060126,93000,0.18,28.75,29.017,81.3,HighQ
3658,20060126,94000,-0.62,28.78,29.024,80.6,HighQ
3659,20060126,95000,-1.36,28.78,29.03,81.1,HighQ
3660,20060126,100000,1.67,28.76,29.012,81.5,HighQ
3661,20060126,101000,0.17,28.75,29.004,81.3,HighQ
3662,20060126,102000,-0.69,28.74,29.007,82,HighQ
3663,20060126,103000,0.91,28.71,29.006,83,HighQ
3664,20060126,104000,0.32,28.68,29.005,83.1,HighQ
3665,20060126,105000,0.07,28.67,28.991,83.9,HighQ
3666,20060126,110000,-0.38,28.68,28.991,84.2,HighQ
3667,20060126,111000,1.04,28.65,28.987,83.9,HighQ
3668,20060126,112000,-0.49,28.64,28.984,82.9,HighQ
3669,20060126,113000,-0.27,28.64,28.978,83,HighQ
3670,20060126,114000,-0.97,28.67,28.979,83.7,HighQ
3671,20060126,115000,1.34,28.65,28.98,83.7,HighQ
3672,20060126,120000,-0.49,28.57,28.963,83,HighQ
3673,20060126,121000,-0.28,28.61,28.952,83.3,HighQ
3674,20060126,122000,1.37,28.57,28.957,82.7,HighQ
3675,20060126,123000,0.32,28.56,28.954,82.3,HighQ
3676,20060126,124000,0,28.59,28.96,83,HighQ
3677,20060126,125000,-0.43,28.57,28.96,82.7,HighQ
3678,20060126,130000,0.56,28.58,28.948,82.6,HighQ
3679,20060126,131000,0.25,28.58,28.944,82.6,HighQ
3680,20060126,132000,-0.19,28.53,28.962,82.3,HighQ
3681,20060126,133000,-0.07,28.55,28.956,82.9,HighQ
3682,20060126,134000,-0.02,28.53,28.95,83.2,HighQ
3683,20060126,135000,-0.1,28.49,28.951,83.8,HighQ
3684,20060126,140000,-0.36,28.4,28.938,81.4,HighQ
3685,20060126,141000,-0.45,28.51,28.946,81.9,HighQ
3686,20060126,142000,-0.37,28.53,28.954,83.3,HighQ
3687,20060126,143000,0.23,28.39,28.939,83.7,HighQ
3688,20060126,144000,-0.72,28.36,28.931,83.2,HighQ
3689,20060126,145000,1.31,28.37,28.929,84.3,HighQ
3690,20060126,150000,0.38,28.25,28.925,84.6,HighQ
3691,20060126,151000,-0.02,28.26,28.935,84.2,HighQ
3692,20060126,152000,-0.43,28.3,28.923,83.8,HighQ
3693,20060126,153000,-0.24,28.28,28.923,84,HighQ
3694,20060126,154000,0,28.27,28.918,83.9,HighQ
3695,20060126,155000,-0.42,28.36,28.921,84,HighQ
3696,20060126,160000,-0.65,28.34,28.912,81.8,HighQ
3697,20060126,161000,-0.17,28.4,28.918,82.5,HighQ
3698,20060126,162000,0.94,28.35,28.927,82.3,HighQ
3699,20060126,163000,-0.13,28.36,28.922,83.2,HighQ
3700,20060126,164000,-0.08,28.4,28.921,84.7,HighQ
3701,20060126,165000,-0.07,28.28,28.922,82.7,HighQ
3702,20060126,170000,0.2,28.39,28.915,83,HighQ
3703,20060126,171000,-0.35,28.37,28.912,83.2,HighQ
3704,20060126,172000,-0.49,28.36,28.912,83.9,HighQ
3705,20060126,173000,-0.23,28.37,28.909,84.2,HighQ
3706,20060126,174000,1.43,28.24,28.922,84.8,HighQ
3707,20060126,175000,-0.26,28.25,28.916,85.1,HighQ
3708,20060126,180000,0.17,28.33,28.914,83.7,HighQ
3709,20060126,181000,0.95,28.34,28.914,84.4,HighQ
3710,20060126,182000,0.35,28.37,28.906,84.7,HighQ
3711,20060126,183000,-0.01,28.35,28.912,83.7,HighQ
3712,20060126,184000,-0.41,28.34,28.9,82.9,HighQ
3713,20060126,185000,-2.23,28.34,28.898,83.8,HighQ
3714,20060126,190000,2.37,28.35,28.897,83.5,HighQ
3715,20060126,191000,0.2,28.41,28.895,84.3,HighQ
3716,20060126,192000,-1.19,28.38,28.903,84,HighQ
3717,20060126,193000,-0.13,28.26,28.894,86.2,HighQ
3718,20060126,194000,-0.94,28.04,28.891,86.5,HighQ
3719,20060126,195000,-1.49,28.2,28.897,84.3,HighQ
3720,20060126,200000,0.88,28.45,28.895,83.7,HighQ
3721,20060126,201000,-0.12,28.6,28.897,83.3,HighQ
3722,20060126,202000,0.01,28.61,28.889,84.5,HighQ
3723,20060126,203000,2.03,28.53,28.891,83.7,HighQ
3724,20060126,204000,-0.75,28.91,28.892,81.3,HighQ
3725,20060126,205000,-0.56,29.09,28.891,81.6,HighQ
3726,20060126,210000,1.28,29.08,28.888,81.3,HighQ
3727,20060126,211000,0.62,29.14,28.888,81.2,HighQ
3728,20060126,212000,-0.14,29.01,28.887,81.3,HighQ
3729,20060126,213000,-1.29,29.05,28.888,82.6,HighQ
3730,20060126,214000,0.03,28.86,28.892,82.1,HighQ
3731,20060126,215000,-0.1,29.08,28.891,81.5,HighQ
3732,20060126,220000,1.61,28.86,28.887,81.4,HighQ
3733,20060126,221000,-0.32,28.78,28.887,82.9,HighQ
3734,20060126,222000,-1.37,28.7,28.889,82.2,HighQ
3735,20060126,223000,-0.55,28.8,28.895,83,HighQ
3736,20060126,224000,-1.24,28.78,28.899,82.5,HighQ
3737,20060126,225000,-0.34,28.91,28.909,81.2,HighQ
3738,20060126,230000,1.49,29.1,28.927,79.9,HighQ
3739,20060126,231000,-1.06,29.09,28.911,80.3,HighQ
3740,20060126,232000,1.24,28.97,28.911,80.1,HighQ
3741,20060126,233000,2.03,28.92,28.942,80.3,HighQ
3742,20060126,234000,-0.96,29.01,28.94,79.8,HighQ
3743,20060126,235000,-1.03,29.05,28.955,79.3,HighQ
3744,20060127,0,-0.98,29.01,28.955,79.9,HighQ
3745,20060127,1000,1.55,28.96,28.957,79.5,HighQ
3746,20060127,2000,-0.4,28.99,28.973,80.1,HighQ
3747,20060127,3000,-0.38,28.98,28.989,81,HighQ
3748,20060127,4000,1.71,28.96,28.974,81.3,HighQ
3749,20060127,5000,-1.17,28.93,29.017,81.6,HighQ
3750,20060127,10000,-0.2,28.93,29.022,81.5,HighQ
3751,20060127,11000,-0.47,28.93,29.019,81.7,HighQ
3752,20060127,12000,0.23,28.89,29.012,82.2,HighQ
3753,20060127,13000,0.01,28.86,29.008,82.7,HighQ
3754,20060127,14000,-0.61,28.95,29.008,81.1,HighQ
3755,20060127,15000,-0.74,28.93,29.019,80.9,HighQ
3756,20060127,20000,1.24,28.94,29.043,81.5,HighQ
3757,20060127,21000,0.17,28.91,29.005,80.7,HighQ
3758,20060127,22000,-0.6,28.95,29.072,80.2,HighQ
3759,20060127,23000,0.75,28.97,29.071,80.8,HighQ
3760,20060127,24000,0.13,29,29.069,81.7,HighQ
3761,20060127,25000,-0.31,28.68,29.074,82.3,HighQ
3762,20060127,30000,-0.44,28.8,29.068,81.8,HighQ
3763,20060127,31000,0.25,28.91,29.085,81.8,HighQ
3764,20060127,32000,1.91,28.97,29.068,82,HighQ
3765,20060127,33000,-0.15,28.93,29.062,81.8,HighQ
3766,20060127,34000,-1.16,28.81,29.046,83.3,HighQ
3767,20060127,35000,-0.49,28.77,29.062,83,HighQ
3768,20060127,40000,-0.59,28.8,29.072,82.6,HighQ
3769,20060127,41000,-1.66,28.84,29.06,83.7,HighQ
3770,20060127,42000,2.69,28.82,29.054,83.8,HighQ
3771,20060127,43000,1.6,28.68,29.06,84.5,HighQ
3772,20060127,44000,-1.01,28.67,29.078,84.1,HighQ
3773,20060127,45000,-0.7,28.64,29.071,83.3,HighQ
3774,20060127,50000,0.95,28.78,29.058,82.4,HighQ
3775,20060127,51000,-0.04,28.85,29.069,82.4,HighQ
3776,20060127,52000,-0.05,28.84,29.06,82.8,HighQ
3777,20060127,53000,-0.26,28.8,29.089,82.9,HighQ
3778,20060127,54000,-0.07,28.88,29.077,82,HighQ
3779,20060127,55000,-0.22,28.85,29.057,81.8,HighQ
3780,20060127,60000,-0.43,29.02,29.041,81.5,HighQ
3781,20060127,61000,0.12,28.87,29.043,80.6,HighQ
3782,20060127,62000,0.2,28.87,29.027,80,HighQ
3783,20060127,63000,-0.04,28.88,29.005,80.5,HighQ
3784,20060127,64000,-0.95,28.83,29.01,81.3,HighQ
3785,20060127,65000,0.74,28.77,29.024,80.4,HighQ
3786,20060127,70000,1.1,28.81,29.041,80.5,HighQ
3787,20060127,71000,0.57,28.82,29.023,80.8,HighQ
3788,20060127,72000,-0.27,28.8,29.005,79.9,HighQ
3789,20060127,73000,-1.07,28.86,29.034,80.7,HighQ
3790,20060127,74000,-0.93,28.82,29.013,81.6,HighQ
3791,20060127,75000,0.41,28.78,29,81.4,HighQ
3792,20060127,80000,0.44,28.81,29.001,81.4,HighQ
3793,20060127,81000,-0.13,28.8,28.995,80.7,HighQ
3794,20060127,82000,0.23,28.78,28.969,82.7,HighQ
3795,20060127,83000,-0.09,28.68,28.988,83.4,HighQ
3796,20060127,84000,-0.31,28.65,28.978,83,HighQ
3797,20060127,85000,0.28,28.7,28.971,83.8,HighQ
3798,20060127,90000,0.11,28.72,29.008,82.8,HighQ
3799,20060127,91000,-0.42,28.77,28.985,82.6,HighQ
3800,20060127,92000,-0.05,28.7,29.005,83.5,HighQ
3801,20060127,93000,0.23,28.63,29.004,82.1,HighQ
3802,20060127,94000,0.23,28.72,28.995,82.5,HighQ
3803,20060127,95000,0.62,28.7,28.976,82.8,HighQ
3804,20060127,100000,-0.23,28.65,28.976,83.5,HighQ
3805,20060127,101000,-0.81,28.61,28.96,83.5,HighQ
3806,20060127,102000,0.61,28.64,28.96,82.5,HighQ
3807,20060127,103000,-0.14,28.67,28.961,82.9,HighQ
3808,20060127,104000,0.46,28.62,28.962,82.8,HighQ
3809,20060127,105000,0.12,28.7,28.961,83.7,HighQ
3810,20060127,110000,-0.29,28.49,28.969,82.9,HighQ
3811,20060127,111000,-0.32,28.55,28.972,83.5,HighQ
3812,20060127,112000,-0.19,28.61,28.967,84.2,HighQ
3813,20060127,113000,-0.17,28.6,28.962,83.6,HighQ
3814,20060127,114000,0.19,28.54,28.942,83.3,HighQ
3815,20060127,115000,-0.44,28.48,28.95,86.6,HighQ
3816,20060127,120000,-0.17,28.26,28.943,87.6,HighQ
3817,20060127,121000,-1.76,27.8,28.962,87.3,HighQ
3818,20060127,122000,4.31,27.91,28.951,85.9,HighQ
3819,20060127,123000,-0.63,28.12,28.95,86.6,HighQ
3820,20060127,124000,-0.5,28.21,28.95,86.8,HighQ
3821,20060127,125000,-1.22,27.86,28.94,88.7,HighQ
3822,20060127,130000,-0.56,27.43,28.922,88.5,HighQ
3823,20060127,131000,0.58,27.56,28.928,87.6,HighQ
3824,20060127,132000,0.89,27.72,28.931,85.5,HighQ
3825,20060127,133000,-0.01,27.87,28.933,84.9,HighQ
3826,20060127,134000,-0.27,28.02,28.923,86.1,HighQ
3827,20060127,135000,0.92,27.95,28.914,87.1,HighQ
3828,20060127,140000,0.07,27.91,28.909,87.9,HighQ
3829,20060127,141000,-0.23,27.8,28.909,88.6,HighQ
3830,20060127,142000,-0.2,27.58,28.915,89.9,HighQ
3831,20060127,143000,-0.23,27.47,28.91,89.3,HighQ
3832,20060127,144000,-0.41,27.49,28.893,88.9,HighQ
3833,20060127,145000,-0.04,27.61,28.889,87.6,HighQ
3834,20060127,150000,-0.03,27.72,28.888,88.8,HighQ
3835,20060127,151000,0.04,27.69,28.883,88.2,HighQ
3836,20060127,152000,-0.02,27.69,28.881,87.7,HighQ
3837,20060127,153000,-0.13,27.88,28.874,86.9,HighQ
3838,20060127,154000,0,27.85,28.877,88.7,HighQ
3839,20060127,155000,-0.06,27.44,28.883,87.5,HighQ
3840,20060127,160000,0.04,27.55,28.875,88.4,HighQ
3841,20060127,161000,0.03,27.5,28.877,88.5,HighQ
3842,20060127,162000,0.04,27.36,28.877,89.4,HighQ
3843,20060127,163000,-0.01,27.27,28.869,88.9,HighQ
3844,20060127,164000,-0.02,27.36,28.859,89.1,HighQ
3845,20060127,165000,-0.08,27.45,28.858,89.1,HighQ
3846,20060127,170000,-0.05,27.55,28.855,88,HighQ
3847,20060127,171000,-0.05,27.64,28.86,88,HighQ
3848,20060127,172000,0.01,27.67,28.86,87.1,HighQ
3849,20060127,173000,0.61,27.76,28.86,87.3,HighQ
3850,20060127,174000,-0.36,27.59,28.848,86.9,HighQ
3851,20060127,175000,-0.12,27.52,28.842,87.2,HighQ
3852,20060127,180000,0.01,27.58,28.843,87.6,HighQ
3853,20060127,181000,0.07,27.64,28.843,87.3,HighQ
3854,20060127,182000,-0.09,27.77,28.842,87.5,HighQ
3855,20060127,183000,0.01,27.85,28.845,87.2,HighQ
3856,20060127,184000,-0.01,27.92,28.848,87.3,HighQ
3857,20060127,185000,-0.08,27.96,28.849,87.3,HighQ
3858,20060127,190000,-0.04,27.99,28.849,87.5,HighQ
3859,20060127,191000,0.03,27.85,28.845,88.3,HighQ
3860,20060127,192000,-0.08,27.81,28.835,87.3,HighQ
3861,20060127,193000,-0.14,27.99,28.839,87.2,HighQ
3862,20060127,194000,-0.13,28.1,28.84,85.2,HighQ
3863,20060127,195000,-0.16,28.1,28.836,85.4,HighQ
3864,20060127,200000,-0.01,27.71,28.841,85.1,HighQ
3865,20060127,201000,0.47,28.19,28.845,83.9,HighQ
3866,20060127,202000,1.47,28.03,28.842,81.7,HighQ
3867,20060127,203000,-0.17,28.1,28.842,83,HighQ
3868,20060127,204000,-0.31,28.08,28.835,85.2,HighQ
3869,20060127,205000,-0.15,27.6,28.833,86.9,HighQ
3870,20060127,210000,0.01,27.74,28.84,86,HighQ
3871,20060127,211000,-0.03,28.37,28.837,84.1,HighQ
3872,20060127,212000,-0.04,28.21,28.837,82.4,HighQ
3873,20060127,213000,0.01,28.23,28.84,83.4,HighQ
3874,20060127,214000,0.13,28.22,28.835,82.6,HighQ
3875,20060127,215000,-0.29,28.23,28.835,81.3,HighQ
3876,20060127,220000,-0.13,28.12,28.836,84,HighQ
3877,20060127,221000,0.14,27.93,28.835,83.3,HighQ
3878,20060127,222000,0.06,27.94,28.831,82.9,HighQ
3879,20060127,223000,-0.2,27.99,28.83,82.9,HighQ
3880,20060127,224000,-0.07,28.04,28.833,82.2,HighQ
3881,20060127,225000,-0.04,28.27,28.834,81.7,HighQ
